,Time,EER
0,2019-11-07 07:00:00,4.285714285714286
1,2019-11-07 07:00:06,5.10948905109489
2,2019-11-07 07:00:12,4.481792717086835
3,2019-11-07 07:00:18,5.10948905109489
4,2019-11-07 07:00:24,5.10948905109489
5,2019-11-07 07:00:30,5.10948905109489
6,2019-11-07 07:00:36,4.485049833887044
7,2019-11-07 07:00:42,4.504895027317858
8,2019-11-07 07:00:48,5.10948905109489
9,2019-11-07 07:00:54,4.285714285714286
10,2019-11-07 07:01:00,4.485049833887044
11,2019-11-07 07:01:06,4.485049833887044
12,2019-11-07 07:01:12,5.10948905109489
13,2019-11-07 07:01:18,4.481792717086835
14,2019-11-07 07:01:24,4.50640721404841
15,2019-11-07 07:01:30,4.244897959183674
16,2019-11-07 07:01:36,4.481792717086835
17,2019-11-07 07:01:42,4.285714285714286
18,2019-11-07 07:01:48,5.10948905109489
19,2019-11-07 07:01:54,4.481792717086835
20,2019-11-07 07:02:00,4.485049833887044
21,2019-11-07 07:02:06,5.0608272506082725
22,2019-11-07 07:02:12,4.851485148514851
23,2019-11-07 07:02:18,4.285714285714286
24,2019-11-07 07:02:24,4.285714285714286
25,2019-11-07 07:02:30,5.10948905109489
26,2019-11-07 07:02:36,5.10948905109489
27,2019-11-07 07:02:42,4.481792717086835
28,2019-11-07 07:02:48,4.871893311780157
29,2019-11-07 07:02:54,4.871893311780157
30,2019-11-07 07:03:00,4.481792717086835
31,2019-11-07 07:03:06,5.10948905109489
32,2019-11-07 07:03:12,4.26530612244898
33,2019-11-07 07:03:18,5.085158150851581
34,2019-11-07 07:03:24,4.481792717086835
35,2019-11-07 07:03:30,4.851485148514851
36,2019-11-07 07:03:36,5.10948905109489
37,2019-11-07 07:03:42,4.874587458745874
38,2019-11-07 07:03:48,4.285714285714286
39,2019-11-07 07:03:54,4.851485148514851
40,2019-11-07 07:04:00,4.481792717086835
41,2019-11-07 07:04:06,4.481792717086835
42,2019-11-07 07:04:12,4.285714285714286
43,2019-11-07 07:04:18,4.851485148514851
44,2019-11-07 07:04:24,4.481792717086835
45,2019-11-07 07:04:30,4.851485148514851
46,2019-11-07 07:04:36,4.485049833887044
47,2019-11-07 07:04:42,4.851485148514851
48,2019-11-07 07:04:48,4.285714285714286
49,2019-11-07 07:04:54,4.485049833887044
50,2019-11-07 07:05:00,4.481792717086835
51,2019-11-07 07:05:06,4.50545799715235
52,2019-11-07 07:05:12,4.285714285714286
53,2019-11-07 07:05:18,4.8283828382838285
54,2019-11-07 07:05:24,5.10948905109489
55,2019-11-07 07:05:30,4.481792717086835
56,2019-11-07 07:05:36,4.285714285714286
57,2019-11-07 07:05:42,4.485049833887044
